% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
674179 +9.645745822e-05 +9.645745822e-05 -1.947990354e+01 -1.948000000e+01 -9.5946e-01 +2.0440e+00 +9.8068e-01 +1.4820e+00 +3.1640e+00 -9.7721e-01 -3.0395e+00 -2.8427e+00 +2.0526e+00 +1.7210e+00 -2.9044e+00 -3.5499e+00 +3.4881e+00 +3.2966e+00 +4.6579e-01 -9.7994e-01 -1.6288e+00 +3.2716e+00 +3.9447e-01 +9.8725e-01
685993 +5.465867675e-05 +5.465867675e-05 -1.947994534e+01 -1.948000000e+01 -9.5389e-01 +2.0474e+00 +9.8060e-01 +1.4820e+00 +3.1646e+00 -9.7721e-01 -3.0395e+00 -2.8350e+00 +2.0541e+00 +1.7210e+00 -2.9055e+00 -3.5464e+00 +3.4840e+00 +3.2966e+00 +4.6534e-01 -9.7695e-01 -1.6286e+00 +3.2725e+00 +3.9223e-01 +9.8173e-01
688513 +3.710399826e-05 +3.710399826e-05 -1.947996290e+01 -1.948000000e+01 -9.5389e-01 +2.0474e+00 +9.8060e-01 +1.4820e+00 +3.1646e+00 -9.7721e-01 -3.0395e+00 -2.8350e+00 +2.0541e+00 +1.7210e+00 -2.9055e+00 -3.5467e+00 +3.4914e+00 +3.2966e+00 +4.6534e-01 -9.8038e-01 -1.6286e+00 +3.2725e+00 +3.9430e-01 +9.8173e-01
769913 +2.162506692e-05 +2.162506692e-05 -1.947997837e+01 -1.948000000e+01 -9.5485e-01 +2.0474e+00 +9.8060e-01 +1.4820e+00 +3.1646e+00 -9.7721e-01 -3.0395e+00 -2.8350e+00 +2.0541e+00 +1.7210e+00 -2.9039e+00 -3.5464e+00 +3.4891e+00 +3.2966e+00 +4.6534e-01 -9.8038e-01 -1.6286e+00 +3.2704e+00 +3.9430e-01 +9.8173e-01
919048 +1.569477049e-05 +1.569477049e-05 -1.947998431e+01 -1.948000000e+01 -9.5485e-01 +2.0474e+00 +9.8060e-01 +1.4820e+00 +3.1646e+00 -9.7721e-01 -3.0395e+00 -2.8385e+00 +2.0541e+00 +1.7207e+00 -2.9039e+00 -3.5464e+00 +3.4853e+00 +3.2966e+00 +4.6534e-01 -9.7994e-01 -1.6286e+00 +3.2704e+00 +3.9447e-01 +9.8173e-01
1001947 +6.454648606e-06 +6.454648606e-06 -1.947999355e+01 -1.948000000e+01 -9.5389e-01 +2.0474e+00 +9.8060e-01 +1.4820e+00 +3.1659e+00 -9.7588e-01 -3.0405e+00 -2.8385e+00 +2.0526e+00 +1.7210e+00 -2.9044e+00 -3.5467e+00 +3.4881e+00 +3.2966e+00 +4.6579e-01 -9.7994e-01 -1.6296e+00 +3.2716e+00 +3.9447e-01 +9.8078e-01
1011288 +5.786878376e-06 +5.786878376e-06 -1.947999421e+01 -1.948000000e+01 -9.5389e-01 +2.0474e+00 +9.8060e-01 +1.4820e+00 +3.1659e+00 -9.7588e-01 -3.0405e+00 -2.8385e+00 +2.0541e+00 +1.7210e+00 -2.9044e+00 -3.5467e+00 +3.4881e+00 +3.2966e+00 +4.6579e-01 -9.7994e-01 -1.6296e+00 +3.2716e+00 +3.9430e-01 +9.8078e-01
1303320 +3.520555328e-06 +3.520555328e-06 -1.947999648e+01 -1.948000000e+01 -9.5485e-01 +2.0474e+00 +9.8060e-01 +1.4820e+00 +3.1659e+00 -9.7588e-01 -3.0405e+00 -2.8385e+00 +2.0541e+00 +1.7210e+00 -2.9044e+00 -3.5467e+00 +3.4881e+00 +3.2966e+00 +4.6579e-01 -9.7994e-01 -1.6296e+00 +3.2716e+00 +3.9447e-01 +9.8173e-01
1423666 +2.064561748e-06 +2.064561748e-06 -1.947999794e+01 -1.948000000e+01 -9.5485e-01 +2.0462e+00 +9.8060e-01 +1.4820e+00 +3.1651e+00 -9.7578e-01 -3.0408e+00 -2.8385e+00 +2.0541e+00 +1.7194e+00 -2.9039e+00 -3.5464e+00 +3.4878e+00 +3.2966e+00 +4.6534e-01 -9.7994e-01 -1.6299e+00 +3.2716e+00 +3.9447e-01 +9.8173e-01
1583654 +1.441953437e-06 +1.441953437e-06 -1.947999856e+01 -1.948000000e+01 -9.5485e-01 +2.0462e+00 +9.8060e-01 +1.4820e+00 +3.1651e+00 -9.7578e-01 -3.0408e+00 -2.8385e+00 +2.0534e+00 +1.7200e+00 -2.9039e+00 -3.5464e+00 +3.4881e+00 +3.2966e+00 +4.6534e-01 -9.7994e-01 -1.6299e+00 +3.2709e+00 +3.9447e-01 +9.8173e-01
% function evaluation | noise-free fitness - Fopt (1.344700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.229579436e+02 +4.229579436e+02 +5.574279436e+02 +1.344700000e+02 +2.8774e+00 -4.7673e-01 +8.3798e-01 -2.9509e+00 +3.2671e+00 -1.5027e+00 -4.4265e+00 +4.8069e+00 +4.6325e-02 +3.3548e+00 +3.8694e+00 -8.2126e-02 +4.4922e+00 +3.5885e+00 +1.8680e+00 +4.8206e+00 +2.9145e+00 -4.3557e+00 +2.1257e+00 -2.7021e+00
182 +1.263646346e+02 +1.263646346e+02 +2.608346346e+02 +1.344700000e+02 -9.2364e-01 +2.0620e+00 -3.2675e+00 -2.3020e+00 -1.3790e+00 -1.7652e-01 +7.5345e-02 -4.1554e+00 -1.2651e+00 -3.9845e+00 +4.2079e+00 -1.8559e-01 +4.6394e-01 +3.1834e+00 +6.9910e-01 -3.5998e-01 -4.4044e+00 -4.0974e+00 -1.4991e+00 -1.0045e+00
366 +9.063742344e+01 +9.063742344e+01 +2.251074234e+02 +1.344700000e+02 +1.1679e+00 +2.3041e+00 -4.0607e+00 -3.5804e+00 -4.5747e+00 +2.5942e+00 +3.6338e+00 +1.3977e-01 -4.3203e+00 -3.1612e+00 +2.1538e+00 +3.5196e+00 -1.2220e-01 -4.5333e+00 -3.4295e+00 +1.5753e+00 -1.0974e+00 +9.8615e-01 -2.8005e+00 +3.2625e+00
896 +6.305754282e+01 +6.305754282e+01 +1.975275428e+02 +1.344700000e+02 -4.0204e+00 +4.1258e+00 +1.7982e-01 -3.4536e+00 +1.5850e-01 -1.7313e+00 +1.5275e+00 -2.3308e+00 -4.3292e+00 -8.4619e-01 -5.0183e-01 -1.7724e+00 +1.4777e+00 +6.8071e-01 -3.4298e+00 -2.1434e+00 -1.8504e+00 -3.1098e+00 +1.4693e-01 +2.5449e+00
1782 +3.691820559e+01 +3.691820559e+01 +1.713882056e+02 +1.344700000e+02 -1.5703e+00 +4.1258e+00 +1.7982e-01 -3.4536e+00 -1.8372e+00 +4.7131e-01 +4.8899e+00 -3.5650e+00 -2.5842e+00 -3.4948e+00 +2.4598e+00 -6.6294e-01 -1.0668e+00 -4.3099e+00 -3.2720e+00 -4.4443e+00 -1.6273e+00 -2.6257e+00 -3.8945e+00 +1.3853e+00
2306 +2.247021173e+01 +2.247021173e+01 +1.569402117e+02 +1.344700000e+02 -4.0204e+00 +4.1258e+00 +1.7982e-01 -2.8767e+00 -3.5304e+00 -4.4449e-01 +4.2185e+00 -1.7000e-01 -4.3203e+00 -1.3078e+00 +2.1538e+00 +3.5196e+00 -1.2220e-01 -2.4474e+00 -3.4298e+00 -2.1434e+00 -2.8412e+00 -2.5968e+00 -5.8094e-01 +5.4394e-01
3323 +1.129541330e+01 +1.129541330e+01 +1.457654133e+02 +1.344700000e+02 -4.0204e+00 +4.1258e+00 +1.7982e-01 -2.8767e+00 -3.5304e+00 +1.8785e+00 +2.1145e+00 +5.6209e-01 -3.8401e+00 -3.2544e+00 +2.1538e+00 +1.4448e+00 +1.2468e-01 -2.4474e+00 -3.4298e+00 -2.1434e+00 -2.8412e+00 -2.5968e+00 -2.3771e+00 +5.4394e-01
3502 +9.299792188e+00 +9.299792188e+00 +1.437697922e+02 +1.344700000e+02 -4.0204e+00 +4.1258e+00 +1.7982e-01 -2.7401e+00 -2.6789e+00 -4.4449e-01 +2.1145e+00 +5.6209e-01 -3.8401e+00 -3.2544e+00 +2.1538e+00 +1.4448e+00 +1.2468e-01 -2.4474e+00 -3.4298e+00 -2.1434e+00 -2.8412e+00 -2.5968e+00 -2.3771e+00 +5.4394e-01
4212 +4.906111142e+00 +4.906111142e+00 +1.393761111e+02 +1.344700000e+02 -4.0204e+00 +4.1258e+00 +1.7982e-01 -2.7401e+00 -3.3321e+00 -8.6985e-01 +2.3271e+00 -5.6316e-01 -4.0663e+00 -3.2544e+00 +2.1538e+00 +1.0800e+00 +1.2468e-01 -2.4474e+00 -3.4298e+00 -1.5135e+00 -1.6273e+00 -3.1098e+00 -2.0599e+00 +1.0569e+00
4898 +3.684729178e+00 +3.684729178e+00 +1.381547292e+02 +1.344700000e+02 -4.0204e+00 +2.8417e+00 +1.7982e-01 -2.8767e+00 -3.5304e+00 -4.4449e-01 +2.9371e+00 -5.6316e-01 -4.0663e+00 -3.2544e+00 +2.1538e+00 +1.4448e+00 +1.2468e-01 -2.4474e+00 -3.4744e+00 -1.5135e+00 -1.6273e+00 -3.1098e+00 -2.5927e+00 +9.2264e-01
5966 +2.422175171e+00 +2.422175171e+00 +1.368921752e+02 +1.344700000e+02 -3.3521e+00 +2.8417e+00 +1.7982e-01 -2.8767e+00 -3.3321e+00 -3.6804e-01 +2.3271e+00 -5.6316e-01 -4.0663e+00 -3.2544e+00 +2.1538e+00 +8.5193e-01 +2.6122e-01 -2.4474e+00 -3.4744e+00 -1.5135e+00 -1.6273e+00 -3.1098e+00 -2.5927e+00 +1.2225e+00
7178 +1.219860082e+00 +1.219860082e+00 +1.356898601e+02 +1.344700000e+02 -2.9520e+00 +3.2978e+00 +1.7982e-01 -2.8767e+00 -3.3321e+00 +2.2774e-01 +2.3271e+00 -6.6323e-01 -3.8401e+00 -2.4693e+00 +2.1538e+00 +1.1071e+00 +1.2468e-01 -2.9539e+00 -3.4744e+00 -1.5135e+00 -1.6273e+00 -3.1098e+00 -2.0599e+00 +1.0569e+00
7888 +9.335081195e-01 +9.335081195e-01 +1.354035081e+02 +1.344700000e+02 -3.3521e+00 +2.8417e+00 +1.7982e-01 -2.8767e+00 -3.3321e+00 +2.2774e-01 +2.3271e+00 -1.2829e+00 -3.8401e+00 -2.7989e+00 +2.1538e+00 +1.0800e+00 +3.5277e-01 -2.8414e+00 -3.4744e+00 -1.5135e+00 -1.6273e+00 -3.1098e+00 -2.5927e+00 +1.0569e+00
8585 +6.040193044e-01 +6.040193044e-01 +1.350740193e+02 +1.344700000e+02 -3.2614e+00 +3.3071e+00 +1.7982e-01 -2.8767e+00 -3.3321e+00 +2.2774e-01 +2.3271e+00 -5.6316e-01 -3.3214e+00 -2.7989e+00 +2.1538e+00 +1.0800e+00 +2.2790e-01 -2.8414e+00 -3.4744e+00 -1.5135e+00 -1.6273e+00 -3.1098e+00 -2.5927e+00 +1.2225e+00
27024 +3.453989519e-01 +3.453989519e-01 +1.348153990e+02 +1.344700000e+02 -2.9801e+00 +3.2921e+00 +4.2009e-01 -2.8648e+00 -3.0309e+00 +3.1208e-01 +2.6066e+00 -1.1741e+00 -2.9972e+00 -2.7176e+00 +2.1095e+00 +1.0117e+00 +3.2029e-01 -3.0303e+00 -3.8844e+00 -1.2785e+00 -1.4277e+00 -3.0501e+00 -2.2151e+00 +1.3658e+00
75642 +2.173216747e-01 +2.173216747e-01 +1.346873217e+02 +1.344700000e+02 -3.2681e+00 +3.3260e+00 +2.4970e-01 -2.6433e+00 -3.4470e+00 +3.7853e-01 +2.5721e+00 -9.6213e-01 -3.2869e+00 -2.8184e+00 +2.1213e+00 +9.8589e-01 +3.7261e-01 -3.1011e+00 -3.9165e+00 -1.5084e+00 -1.6405e+00 -2.9863e+00 -2.3188e+00 +1.2822e+00
76567 +1.463992259e-01 +1.463992259e-01 +1.346163992e+02 +1.344700000e+02 -3.2681e+00 +3.3260e+00 +2.6942e-01 -2.6433e+00 -3.1292e+00 +2.3459e-01 +2.5721e+00 -9.6213e-01 -3.2869e+00 -2.8184e+00 +2.1213e+00 +9.8589e-01 +3.7261e-01 -3.1011e+00 -3.9165e+00 -1.5084e+00 -1.6405e+00 -2.9863e+00 -2.3188e+00 +1.2822e+00
78239 +9.994944359e-02 +9.994944359e-02 +1.345699494e+02 +1.344700000e+02 -3.2681e+00 +3.0816e+00 +2.6942e-01 -2.7085e+00 -3.2333e+00 +2.3459e-01 +2.4325e+00 -9.6213e-01 -3.2740e+00 -2.8184e+00 +1.8962e+00 +9.8589e-01 +3.7261e-01 -3.1011e+00 -3.9165e+00 -1.5084e+00 -1.6405e+00 -2.9863e+00 -2.3188e+00 +1.2822e+00
79532 +5.622400055e-02 +5.622400055e-02 +1.345262240e+02 +1.344700000e+02 -3.2681e+00 +3.0816e+00 +2.6942e-01 -2.9718e+00 -3.2333e+00 +2.3459e-01 +2.5721e+00 -1.0214e+00 -3.1429e+00 -2.8184e+00 +2.0393e+00 +9.8589e-01 +3.7261e-01 -3.1425e+00 -3.8069e+00 -1.5084e+00 -1.6405e+00 -2.9863e+00 -2.3188e+00 +1.2822e+00
81171 +3.859529661e-02 +3.859529661e-02 +1.345085953e+02 +1.344700000e+02 -3.2681e+00 +3.1604e+00 +2.6942e-01 -2.8923e+00 -3.2333e+00 +2.3459e-01 +2.5721e+00 -1.0214e+00 -3.1176e+00 -2.7537e+00 +2.0262e+00 +9.8589e-01 +3.7261e-01 -3.0471e+00 -3.7726e+00 -1.5084e+00 -1.6405e+00 -2.9863e+00 -2.3188e+00 +1.2822e+00
82636 +2.497716290e-02 +2.497716290e-02 +1.344949772e+02 +1.344700000e+02 -3.2681e+00 +3.1443e+00 +2.6942e-01 -2.8923e+00 -3.1797e+00 +2.3459e-01 +2.5721e+00 -1.0214e+00 -3.1429e+00 -2.7537e+00 +2.0262e+00 +9.8589e-01 +3.7261e-01 -3.1011e+00 -3.7726e+00 -1.4699e+00 -1.6405e+00 -2.9863e+00 -2.4004e+00 +1.2822e+00
110904 +1.454703999e-02 +1.454703999e-02 +1.344845470e+02 +1.344700000e+02 -3.2681e+00 +3.1378e+00 +3.0355e-01 -2.8324e+00 -3.2269e+00 +2.3459e-01 +2.4886e+00 -1.0264e+00 -3.1933e+00 -2.7917e+00 +2.0831e+00 +9.8589e-01 +3.7261e-01 -3.1011e+00 -3.7726e+00 -1.5084e+00 -1.6405e+00 -3.0120e+00 -2.3775e+00 +1.2822e+00
155088 +8.752786664e-03 +8.752786664e-03 +1.344787528e+02 +1.344700000e+02 -3.2681e+00 +3.1604e+00 +3.5943e-01 -2.8707e+00 -3.2333e+00 +2.3459e-01 +2.5150e+00 -1.0214e+00 -3.2205e+00 -2.7537e+00 +2.0262e+00 +9.8589e-01 +3.7261e-01 -3.1011e+00 -3.8069e+00 -1.4699e+00 -1.6405e+00 -3.0183e+00 -2.4004e+00 +1.2792e+00
157331 +5.386815518e-03 +5.386815518e-03 +1.344753868e+02 +1.344700000e+02 -3.2681e+00 +3.1604e+00 +3.5943e-01 -2.8613e+00 -3.2333e+00 +2.3459e-01 +2.5150e+00 -1.0214e+00 -3.2205e+00 -2.7719e+00 +2.0262e+00 +9.8589e-01 +3.7261e-01 -3.1011e+00 -3.8069e+00 -1.4699e+00 -1.5692e+00 -3.0831e+00 -2.4004e+00 +1.2792e+00
200116 +3.104069379e-03 +3.104069379e-03 +1.344731041e+02 +1.344700000e+02 -3.2642e+00 +3.1534e+00 +3.3904e-01 -2.8648e+00 -3.2271e+00 +2.3904e-01 +2.5193e+00 -1.0546e+00 -3.1953e+00 -2.7512e+00 +2.0139e+00 +1.0019e+00 +3.4657e-01 -3.1298e+00 -3.7979e+00 -1.4879e+00 -1.6025e+00 -3.0478e+00 -2.3838e+00 +1.2724e+00
242500 +2.274993988e-03 +2.274993988e-03 +1.344722750e+02 +1.344700000e+02 -3.2681e+00 +3.1604e+00 +3.3162e-01 -2.8607e+00 -3.2082e+00 +2.3459e-01 +2.5150e+00 -1.0696e+00 -3.2205e+00 -2.7537e+00 +2.0262e+00 +9.8589e-01 +3.7261e-01 -3.1011e+00 -3.8121e+00 -1.4879e+00 -1.6018e+00 -3.0577e+00 -2.4004e+00 +1.2792e+00
247439 +1.415767997e-03 +1.415767997e-03 +1.344714158e+02 +1.344700000e+02 -3.2681e+00 +3.1604e+00 +3.3162e-01 -2.8607e+00 -3.2082e+00 +2.3459e-01 +2.5109e+00 -1.0696e+00 -3.1793e+00 -2.7537e+00 +2.0257e+00 +9.8589e-01 +3.4826e-01 -3.1011e+00 -3.8069e+00 -1.4879e+00 -1.5926e+00 -3.0577e+00 -2.4004e+00 +1.2792e+00
327092 +9.368750094e-04 +9.368750094e-04 +1.344709369e+02 +1.344700000e+02 -3.2681e+00 +3.1486e+00 +3.3162e-01 -2.8431e+00 -3.2269e+00 +2.4623e-01 +2.4886e+00 -1.0452e+00 -3.1933e+00 -2.7592e+00 +2.0139e+00 +9.9528e-01 +3.5833e-01 -3.1011e+00 -3.7979e+00 -1.4959e+00 -1.5946e+00 -3.0577e+00 -2.4110e+00 +1.2724e+00
350537 +6.288301846e-04 +6.288301846e-04 +1.344706288e+02 +1.344700000e+02 -3.2642e+00 +3.1534e+00 +3.3904e-01 -2.8404e+00 -3.2097e+00 +2.4797e-01 +2.5193e+00 -1.0546e+00 -3.1953e+00 -2.7522e+00 +2.0200e+00 +1.0019e+00 +3.5765e-01 -3.1095e+00 -3.7979e+00 -1.4879e+00 -1.5921e+00 -3.0577e+00 -2.4076e+00 +1.2724e+00
352763 +3.867425422e-04 +3.867425422e-04 +1.344703867e+02 +1.344700000e+02 -3.2642e+00 +3.1534e+00 +3.3904e-01 -2.8404e+00 -3.2097e+00 +2.4797e-01 +2.4988e+00 -1.0546e+00 -3.1953e+00 -2.7522e+00 +2.0200e+00 +1.0011e+00 +3.5765e-01 -3.1095e+00 -3.7979e+00 -1.4879e+00 -1.5921e+00 -3.0590e+00 -2.4143e+00 +1.2724e+00
485561 +2.383444491e-04 +2.383444491e-04 +1.344702383e+02 +1.344700000e+02 -3.2642e+00 +3.1534e+00 +3.3904e-01 -2.8515e+00 -3.2097e+00 +2.4797e-01 +2.4988e+00 -1.0546e+00 -3.1953e+00 -2.7522e+00 +2.0200e+00 +9.9526e-01 +3.5765e-01 -3.1095e+00 -3.7979e+00 -1.4879e+00 -1.5921e+00 -3.0590e+00 -2.4079e+00 +1.2724e+00
493000 +1.465778784e-04 +1.465778784e-04 +1.344701466e+02 +1.344700000e+02 -3.2642e+00 +3.1534e+00 +3.3225e-01 -2.8515e+00 -3.2097e+00 +2.4797e-01 +2.5019e+00 -1.0546e+00 -3.1946e+00 -2.7586e+00 +2.0265e+00 +9.9526e-01 +3.5765e-01 -3.1095e+00 -3.7979e+00 -1.4882e+00 -1.5921e+00 -3.0590e+00 -2.4079e+00 +1.2724e+00
566524 +7.117018913e-05 +7.117018913e-05 +1.344700712e+02 +1.344700000e+02 -3.2642e+00 +3.1534e+00 +3.3225e-01 -2.8515e+00 -3.2097e+00 +2.4797e-01 +2.5019e+00 -1.0546e+00 -3.1946e+00 -2.7586e+00 +2.0265e+00 +9.9526e-01 +3.5765e-01 -3.0998e+00 -3.7979e+00 -1.4882e+00 -1.5921e+00 -3.0590e+00 -2.4079e+00 +1.2724e+00
637603 +5.938965162e-05 +5.938965162e-05 +1.344700594e+02 +1.344700000e+02 -3.2608e+00 +3.1534e+00 +3.3225e-01 -2.8515e+00 -3.2097e+00 +2.4797e-01 +2.5019e+00 -1.0546e+00 -3.1946e+00 -2.7586e+00 +2.0265e+00 +9.9526e-01 +3.5765e-01 -3.0999e+00 -3.7979e+00 -1.4882e+00 -1.5921e+00 -3.0590e+00 -2.4079e+00 +1.2724e+00
674263 +3.976849217e-05 +3.976849217e-05 +1.344700398e+02 +1.344700000e+02 -3.2583e+00 +3.1565e+00 +3.3274e-01 -2.8524e+00 -3.2082e+00 +2.4527e-01 +2.5023e+00 -1.0508e+00 -3.1933e+00 -2.7592e+00 +2.0262e+00 +9.9528e-01 +3.5833e-01 -3.1011e+00 -3.7979e+00 -1.4881e+00 -1.5926e+00 -3.0601e+00 -2.4085e+00 +1.2734e+00
832712 +2.487884896e-05 +2.487884896e-05 +1.344700249e+02 +1.344700000e+02 -3.2622e+00 +3.1565e+00 +3.3357e-01 -2.8457e+00 -3.2082e+00 +2.4623e-01 +2.5023e+00 -1.0508e+00 -3.1945e+00 -2.7592e+00 +2.0262e+00 +9.9697e-01 +3.5880e-01 -3.1011e+00 -3.7980e+00 -1.4886e+00 -1.5925e+00 -3.0613e+00 -2.4067e+00 +1.2734e+00
983631 +1.584082924e-05 +1.584082924e-05 +1.344700158e+02 +1.344700000e+02 -3.2633e+00 +3.1565e+00 +3.3357e-01 -2.8488e+00 -3.2079e+00 +2.4797e-01 +2.5023e+00 -1.0508e+00 -3.1933e+00 -2.7572e+00 +2.0262e+00 +9.9526e-01 +3.5934e-01 -3.1011e+00 -3.8005e+00 -1.4882e+00 -1.5926e+00 -3.0603e+00 -2.4067e+00 +1.2730e+00
995516 +7.310551126e-06 +7.310551126e-06 +1.344700073e+02 +1.344700000e+02 -3.2605e+00 +3.1565e+00 +3.3274e-01 -2.8492e+00 -3.2082e+00 +2.4697e-01 +2.5023e+00 -1.0508e+00 -3.1933e+00 -2.7587e+00 +2.0257e+00 +9.9528e-01 +3.5837e-01 -3.1011e+00 -3.8005e+00 -1.4881e+00 -1.5926e+00 -3.0628e+00 -2.4079e+00 +1.2730e+00
1014701 +6.122008273e-06 +6.122008273e-06 +1.344700061e+02 +1.344700000e+02 -3.2608e+00 +3.1565e+00 +3.3274e-01 -2.8491e+00 -3.2082e+00 +2.4623e-01 +2.5023e+00 -1.0508e+00 -3.1933e+00 -2.7586e+00 +2.0257e+00 +9.9526e-01 +3.5832e-01 -3.1011e+00 -3.7998e+00 -1.4886e+00 -1.5925e+00 -3.0625e+00 -2.4079e+00 +1.2724e+00
1172369 +3.951557716e-06 +3.951557716e-06 +1.344700040e+02 +1.344700000e+02 -3.2608e+00 +3.1565e+00 +3.3274e-01 -2.8491e+00 -3.2082e+00 +2.4797e-01 +2.5023e+00 -1.0508e+00 -3.1933e+00 -2.7575e+00 +2.0257e+00 +9.9526e-01 +3.5880e-01 -3.1011e+00 -3.7998e+00 -1.4886e+00 -1.5925e+00 -3.0625e+00 -2.4067e+00 +1.2724e+00
1275815 +2.437472233e-06 +2.437472233e-06 +1.344700024e+02 +1.344700000e+02 -3.2608e+00 +3.1565e+00 +3.3357e-01 -2.8488e+00 -3.2082e+00 +2.4697e-01 +2.5023e+00 -1.0508e+00 -3.1933e+00 -2.7582e+00 +2.0257e+00 +9.9526e-01 +3.5934e-01 -3.1011e+00 -3.7992e+00 -1.4885e+00 -1.5926e+00 -3.0628e+00 -2.4067e+00 +1.2730e+00
% function evaluation | noise-free fitness - Fopt (4.453500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.887381650e+02 +3.887381650e+02 +8.340881650e+02 +4.453500000e+02 +3.2779e+00 -3.2899e+00 -3.3658e+00 +2.3127e+00 -1.0822e+00 +1.2197e+00 +4.3800e+00 -4.2832e+00 +4.5351e+00 -2.3287e+00 +4.9491e+00 +4.8877e+00 +2.0203e-01 +3.4092e+00 -3.5353e+00 -8.9507e-01 +8.6076e-01 +2.5961e+00 -3.3305e+00 +4.9718e-01
190 +1.203902145e+02 +1.203902145e+02 +5.657402145e+02 +4.453500000e+02 -3.5656e+00 +3.8409e+00 +3.0692e+00 -1.3167e+00 +5.6352e-01 -3.6347e+00 -4.0849e+00 +2.0564e+00 +2.6744e+00 +6.3770e-01 +1.2777e+00 +2.5393e+00 -4.8472e+00 -2.3735e-01 +1.9802e+00 -2.2048e+00 -6.3251e-01 +1.2861e+00 +3.9797e+00 +3.0956e+00
576 +9.073444274e+01 +9.073444274e+01 +5.360844427e+02 +4.453500000e+02 -2.9320e+00 +4.4503e+00 -1.6747e+00 +2.0317e+00 +4.6069e+00 -1.9772e-01 -2.6637e+00 +2.9839e+00 +2.7814e+00 -1.1070e+00 +2.7378e+00 -2.1567e+00 -3.8989e+00 -3.7399e+00 +4.1114e+00 -2.3160e+00 -1.9849e+00 -2.4759e+00 +3.8255e-01 +3.4846e+00
768 +5.209227709e+01 +5.209227709e+01 +4.974422771e+02 +4.453500000e+02 -2.9320e+00 +4.4503e+00 -1.6747e+00 +2.0317e+00 +4.6069e+00 -1.9772e-01 -2.6637e+00 +2.9839e+00 +2.7814e+00 -1.1070e+00 +2.7378e+00 +2.9777e+00 +2.0480e+00 -1.9850e+00 +4.1114e+00 -2.3160e+00 -1.9849e+00 -2.4759e+00 +3.8255e-01 +3.4846e+00
1353 +3.570322233e+01 +3.570322233e+01 +4.810532223e+02 +4.453500000e+02 -3.4495e+00 +2.2838e+00 +6.0128e-01 -2.8042e-01 +4.6069e+00 -1.9772e-01 -2.6637e+00 +2.9839e+00 +2.7814e+00 -1.1070e+00 +2.7378e+00 +2.9777e+00 +2.0480e+00 -1.9850e+00 +3.4306e-01 -1.6190e+00 +4.6940e-01 -3.4356e-01 +4.0112e+00 +2.1395e+00
1938 +1.690919292e+01 +1.690919292e+01 +4.622591929e+02 +4.453500000e+02 -3.4495e+00 +3.0383e+00 +6.0128e-01 +8.0411e-01 +3.5939e+00 +2.3183e+00 -2.6637e+00 +2.3469e+00 +2.7814e+00 -1.1070e+00 +2.7378e+00 +3.8371e+00 -2.6324e-01 -1.1824e+00 +3.8255e-01 -2.3160e+00 -1.9849e+00 -3.4615e+00 +4.1246e+00 +2.1395e+00
2133 +1.479991278e+01 +1.479991278e+01 +4.601499128e+02 +4.453500000e+02 -3.4495e+00 +3.0383e+00 +6.0128e-01 -2.8042e-01 +3.5939e+00 +3.1216e+00 -2.6637e+00 +2.0564e+00 +1.9916e+00 -2.8049e+00 +1.3535e+00 +3.8371e+00 -2.6324e-01 -1.1824e+00 +3.8255e-01 -2.3160e+00 -1.9849e+00 -3.4615e+00 +4.1246e+00 +2.1395e+00
3103 +7.965430135e+00 +7.965430135e+00 +4.533154301e+02 +4.453500000e+02 -3.4495e+00 +2.2838e+00 -8.7812e-01 -6.8110e-01 +3.5939e+00 +3.8893e+00 -3.8188e+00 +1.8480e+00 +1.9916e+00 -1.1070e+00 +3.2495e+00 +2.1216e+00 -4.5822e-01 -2.2518e+00 +3.8255e-01 -2.3160e+00 -1.9849e+00 -3.4356e-01 +3.9797e+00 +3.0949e+00
3686 +5.819387893e+00 +5.819387893e+00 +4.511693879e+02 +4.453500000e+02 -3.4495e+00 +2.2838e+00 -8.7812e-01 -6.0740e-01 +3.5939e+00 +3.8893e+00 -4.0849e+00 +2.0564e+00 +1.9916e+00 -1.1070e+00 +2.7378e+00 +2.5242e+00 -2.6324e-01 -2.6141e+00 +1.9802e+00 -1.6541e+00 -1.9849e+00 -9.8387e-01 +4.1246e+00 +2.2883e+00
4467 +3.937924623e+00 +3.937924623e+00 +4.492879246e+02 +4.453500000e+02 -3.4495e+00 +3.6473e+00 -6.6434e-01 +2.5379e-01 +3.5939e+00 +3.8893e+00 -4.0849e+00 +2.0564e+00 +1.9916e+00 -1.1070e+00 +2.7378e+00 +2.5242e+00 -2.6324e-01 -2.6141e+00 +1.9802e+00 -1.6541e+00 -1.9849e+00 -9.8387e-01 +4.1246e+00 +2.2883e+00
